microorganism	locus_tag	log2FoldChange	padj	diffexpr
B. breve	BBBR_1626	-7.8710180247938	5.82409074463215e-26	Downregulated
B. breve	BBBR_1883	-8.71848156061961	9.32301270665907e-26	Downregulated
B. breve	BBBR_1619	-8.80019900488124	1.05067021905925e-25	Downregulated
B. breve	BBBR_1579	-8.44307285193953	1.10094007504198e-25	Downregulated
B. breve	BBBR_1723	-8.0005269250355	1.3068683191694e-25	Downregulated
B. breve	BBBR_0603	-7.66519837947023	1.40201726036941e-25	Downregulated
B. breve	BBBR_1235	-7.39540148900839	1.68888392870021e-25	Downregulated
B. breve	BBBR_0013	-6.44636474300266	2.05136766501176e-25	Downregulated
B. breve	BBBR_0415	-8.44608275118135	2.08505790950874e-25	Downregulated
B. breve	BBBR_1244	-7.0718448860318	2.47008315392274e-25	Downregulated
B. breve	BBBR_0078	-7.98128046399759	2.47775887857362e-25	Downregulated
B. breve	BBBR_0919	-5.98004683311006	2.88708987423287e-25	Downregulated
B. breve	BBBR_1613	-7.44774790278572	3.31528864379682e-25	Downregulated
B. breve	BBBR_1326	-7.79107884119936	3.44686121190408e-25	Downregulated
B. breve	BBBR_0083	-7.66593900030209	3.53649626960378e-25	Downregulated
B. breve	BBBR_1775	-6.88847217906952	3.77811639890299e-25	Downregulated
B. breve	BBBR_0755	-6.21502326363132	3.88991612857169e-25	Downregulated
B. breve	BBBR_1776	-5.89101286205355	4.89523117997661e-25	Downregulated
B. breve	BBBR_0267	-7.09174477351259	5.58979895997052e-25	Downregulated
B. breve	BBBR_0526	-8.85184927527562	5.58979895997052e-25	Downregulated
B. breve	BBBR_0440	-8.2382475489866	1.09397269782197e-24	Downregulated
B. breve	BBBR_0590	-6.99957469208239	1.18919610062675e-24	Downregulated
B. breve	BBBR_1624	-8.57675576062825	1.23392484779452e-24	Downregulated
B. infantis	Blon_2177	-6.1895463019184	1.30266913272096e-24	Downregulated
B. breve	BBBR_0715	-6.76504274588927	1.39781595364069e-24	Downregulated
B. breve	BBBR_0973	-8.00740064123077	1.48068828117601e-24	Downregulated
B. breve	BBBR_0210	-7.99624227411295	1.79583778208621e-24	Downregulated
B. breve	BBBR_0533	-9.96702257480005	1.79650500930697e-24	Downregulated
B. breve	BBBR_1199	-8.5643306992565	2.25029463816149e-24	Downregulated
B. breve	BBBR_0068	-6.11250444576325	3.18879424917168e-24	Downregulated
B. breve	BBBR_0066	-3.42427148713515	3.24457335312271e-24	Downregulated
B. breve	BBBR_0764	-6.60422488245373	6.30781392713208e-24	Downregulated
B. breve	BBBR_0107	-5.86099290359012	6.30781392713208e-24	Downregulated
B. breve	BBBR_1639	-8.44730108727201	6.5567568560933e-24	Downregulated
B. bifidum	BbifJCM1254_12670	-2.38672798230098	7.78769752309181e-24	Downregulated
B. breve	BBBR_0439	-7.74100044003923	8.33353424536901e-24	Downregulated
B. breve	BBBR_1635	-7.764174387469	1.22869288700517e-23	Downregulated
B. breve	BBBR_1921	-7.88885152162881	1.9487796651646e-23	Downregulated
B. breve	BBBR_0211	-8.16135788228787	2.04335807787094e-23	Downregulated
B. breve	BBBR_0399	-7.63425817370551	2.19666541161732e-23	Downregulated
B. breve	BBBR_0900	-9.77098149652222	2.33875136812171e-23	Downregulated
B. breve	BBBR_0763	-7.59284841190872	2.51707856642348e-23	Downregulated
B. breve	BBBR_1421	-2.48657979940961	2.88646919759536e-23	Downregulated
B. breve	BBBR_1543	-6.54917533472195	3.18434538774362e-23	Downregulated
B. breve	BBBR_1684	-6.56940116643107	4.60673942149358e-23	Downregulated
B. infantis	Blon_1722	-6.13380480816094	5.12705992792947e-23	Downregulated
B. breve	BBBR_1709	-5.29224626753612	5.92025828997958e-23	Downregulated
B. breve	BBBR_1404	-10.0715240557209	1.00326426460018e-22	Downregulated
B. breve	BBBR_1756	-7.89073926693283	1.46882714555397e-22	Downregulated
B. infantis	Blon_2422	-5.489195915169	1.51039571233747e-22	Downregulated
B. breve	BBBR_0445	-7.17541189386134	1.55363069368687e-22	Downregulated
B. breve	BBBR_0513	-8.44092642469772	1.59026330506425e-22	Downregulated
B. breve	BBBR_1465	-7.98411399457717	1.98745781003328e-22	Downregulated
B. breve	BBBR_0151	-5.68822664920943	2.19254840450693e-22	Downregulated
B. breve	BBBR_1821	-8.18718661731101	3.01190748638682e-22	Downregulated
B. breve	BBBR_0060	-7.74352088202949	4.47768362808495e-22	Downregulated
B. breve	BBBR_1812	-8.49547580620208	4.67622240582773e-22	Downregulated
B. breve	BBBR_1665	-5.44540082658878	5.13050325851228e-22	Downregulated
B. breve	BBBR_1332	-6.70118704449478	7.86897370715978e-22	Downregulated
B. breve	BBBR_1927	-8.64436151343044	7.98010200832088e-22	Downregulated
B. breve	BBBR_0429	-8.28390617041228	1.18880761978738e-21	Downregulated
B. breve	BBBR_1606	-7.77971984947691	1.60459667167894e-21	Downregulated
B. breve	BBBR_1590	-8.48740569252985	1.62244503842748e-21	Downregulated
B. breve	BBBR_1337	-8.21439255014101	2.39533159954721e-21	Downregulated
B. breve	BBBR_0823	-7.91602587133127	2.46209296284258e-21	Downregulated
B. breve	BBBR_1055	-8.46373248871342	2.49320502181177e-21	Downregulated
B. breve	BBBR_1699	-5.8512820199018	3.97291101725363e-21	Downregulated
B. breve	BBBR_0451	-9.51888310144877	4.01212590376807e-21	Downregulated
B. breve	BBBR_1453	-8.00004921405062	4.27885749006316e-21	Downregulated
B. breve	BBBR_1393	-5.36864194293997	4.99603397312562e-21	Downregulated
B. breve	BBBR_0428	-8.04015264379621	6.95526030991924e-21	Downregulated
B. breve	BBBR_1002	-7.31225576151711	7.29611957889641e-21	Downregulated
B. breve	BBBR_0970	-8.38831020609242	7.96317531994463e-21	Downregulated
B. breve	BBBR_1876	-8.30307459056847	8.08789080053306e-21	Downregulated
B. bifidum	BbifJCM1254_08040	-2.74377670031997	8.29893788637057e-21	Downregulated
B. breve	BBBR_1588	-7.75496626341895	8.88173156227448e-21	Downregulated
B. breve	BBBR_0047	-6.0523488055704	1.10031418346469e-20	Downregulated
B. breve	BBBR_0888	-5.98421002461412	1.27943720088995e-20	Downregulated
B. breve	BBBR_1745	-13.0888923407414	1.56889820391675e-20	Downregulated
B. breve	BBBR_1531	-8.1699851802743	1.59090796782113e-20	Downregulated
B. breve	BBBR_1586	-7.97851623942475	1.61040845585782e-20	Downregulated
B. breve	BBBR_1321	-7.21862671053246	1.75706875957381e-20	Downregulated
B. breve	BBBR_0955	-5.5890264012288	1.78633079360172e-20	Downregulated
B. breve	BBBR_0341	-6.27225091991766	1.96189778372208e-20	Downregulated
