microorganism	locus_tag	log2FoldChange	padj	diffexpr
L. symbiosum	HMPREF9475_01410	-3.79778166040335	0.000970288183208298	Downregulated
B. breve	BBBR_0588	-5.96280237097382	0.000970648361441246	Downregulated
B. infantis	Blon_2448	-5.20027093975344	0.000982848698266329	Downregulated
L. symbiosum	HMPREF9475_02285	-3.16831764791923	0.000992023048357859	Downregulated
B. breve	BBBR_0547	-4.32618495007497	0.000994023668868479	Downregulated
B. infantis	Blon_2223	-5.73694187260968	0.000995638502682076	Downregulated
B. thetaiotaomicron	BT_0300	3.56367441011118	0.000995856404187906	Upregulated
B. bifidum	BbifJCM1254_11780	-5.46634022551974	0.000995856404187906	Downregulated
B. thetaiotaomicron	BT_0584	-2.27416659018597	0.000995928622405516	Downregulated
B. infantis	Blon_0175	-5.25829051148718	0.00100247870896139	Downregulated
B. breve	BBBR_1003	-4.22892847512045	0.00100502046776122	Downregulated
B. infantis	Blon_2480	-5.82981968197563	0.00101033594847278	Downregulated
B. bifidum	BbifJCM1254_02700	-3.63762658380522	0.00101081471550229	Downregulated
B. infantis	Blon_0081	-5.12213772420431	0.00101507379483539	Downregulated
L. symbiosum	HMPREF9475_02391	-3.32468163052953	0.00101980485834548	Downregulated
L. symbiosum	HMPREF9475_02245	-6.36365731601574	0.00102828207494268	Downregulated
B. bifidum	BbifJCM1254_03460	-4.95635488197451	0.0010377856802528	Downregulated
L. symbiosum	HMPREF9475_02364	-3.43927815710856	0.00104264031786074	Downregulated
B. breve	BBBR_1576	-7.18084966174688	0.0010499484566197	Downregulated
B. infantis	Blon_0780	-5.71679504112341	0.00105402452535441	Downregulated
L. symbiosum	HMPREF9475_01782	-6.41275093643114	0.00106023780877352	Downregulated
B. breve	BBBR_0340	-4.75151952407507	0.00106085807505001	Downregulated
B. breve	BBBR_0559	-3.73004127613044	0.00107118384964258	Downregulated
B. infantis	Blon_0182	-4.97026754989207	0.00107118384964258	Downregulated
B. bifidum	BbifJCM1254_07930	-5.84461361808271	0.00107242406400737	Downregulated
L. symbiosum	HMPREF9475_03217	-3.81570288297938	0.0010741403873522	Downregulated
B. bifidum	BbifJCM1254_16400	-4.80852497587311	0.00110188897209963	Downregulated
B. breve	BBBR_0643	-3.80179970750912	0.00110258246392473	Downregulated
B. infantis	Blon_0237	-6.35362660955759	0.00111620435053544	Downregulated
B. thetaiotaomicron	BT_1263	-2.51120045717782	0.00111767728935604	Downregulated
L. symbiosum	HMPREF9475_00949	-3.10104485844788	0.0011177457377732	Downregulated
B. breve	BBBR_1245	-5.0276359881988	0.00113111493356862	Downregulated
B. infantis	Blon_2031	-5.56811256156736	0.00113656484651986	Downregulated
B. breve	BBBR_0100	-3.5771417553909	0.00113681436482136	Downregulated
B. thetaiotaomicron	BT_1799	3.68806249465879	0.0011422222208204	Upregulated
L. symbiosum	HMPREF9475_01533	-3.56513658337409	0.00116682119595407	Downregulated
B. infantis	Blon_0595	-5.40541703285102	0.00116710751642382	Downregulated
B. breve	BBBR_1850	-3.38539849237297	0.00117038150975972	Downregulated
B. bifidum	BbifJCM1254_13630	-3.96405231081128	0.00117954760019865	Downregulated
B. infantis	Blon_2452	-5.08284780667288	0.0011802915688614	Downregulated
B. thetaiotaomicron	BT_2264	3.95141695737861	0.0011868305728109	Upregulated
B. infantis	Blon_0263	-5.21124034379772	0.00120845061206686	Downregulated
B. infantis	Blon_1165	-5.51666903346984	0.00121651630125113	Downregulated
L. symbiosum	HMPREF9475_01171	-3.7441800614427	0.00122555463531178	Downregulated
L. symbiosum	HMPREF9475_00702	-4.30219440319749	0.0012326767993194	Downregulated
B. bifidum	BbifJCM1254_09850	-3.16243579115103	0.00123398065394578	Downregulated
L. symbiosum	HMPREF9475_03620	-4.08322664562546	0.00127993007711631	Downregulated
B. breve	BBBR_1660	-5.99466256838871	0.00129194786376513	Downregulated
L. symbiosum	HMPREF9475_03418	-4.27574152524477	0.00129222920243888	Downregulated
B. thetaiotaomicron	BT_2260	3.82890196879418	0.00130138552333117	Upregulated
B. breve	BBBR_0679	-4.88546824770067	0.00130231587430464	Downregulated
B. infantis	Blon_1360	-5.31676637179371	0.00130994587196951	Downregulated
