microorganism	locus_tag	log2FoldChange	padj	diffexpr
L. symbiosum	HMPREF9475_01396	-6.47353653222545	6.97568489361299e-05	Downregulated
L. symbiosum	HMPREF9475_03835	-6.08305855907465	7.04740929437469e-05	Downregulated
L. symbiosum	HMPREF9475_03718	-5.74149088356656	7.08416743565806e-05	Downregulated
L. symbiosum	HMPREF9475_01072	-8.46007031725608	7.31779818958132e-05	Downregulated
L. symbiosum	HMPREF9475_00977	-8.88949134934982	7.31779818958132e-05	Downregulated
B. thetaiotaomicron	BT_3971	3.70091578072753	7.43791995935447e-05	Upregulated
B. bifidum	BbifJCM1254_12220	-4.13443840080816	7.44638594485759e-05	Downregulated
E. coli	b2809	3.43949091393573	7.48573164582532e-05	Upregulated
E. coli	b2080	2.7898877368961	7.50447334764121e-05	Upregulated
P. acidilactici	HN015_01580	-2.92841261667247	7.50766355089149e-05	Downregulated
E. coli	b0585	3.41559166769034	7.66404362115156e-05	Upregulated
B. infantis	Blon_2284	-2.78524863959561	7.66404362115156e-05	Downregulated
B. thetaiotaomicron	BT_3392	2.79929963769272	7.72476015178792e-05	Upregulated
B. thetaiotaomicron	BT_3244	7.02251994869406	7.73110758371216e-05	Upregulated
B. thetaiotaomicron	BT_3240	6.05393759025671	7.73683671407853e-05	Upregulated
B. thetaiotaomicron	BT_4682	6.11660866384227	7.90874764845844e-05	Upregulated
B. thetaiotaomicron	BT_1297	5.62084874701989	7.90874764845844e-05	Upregulated
B. bifidum	BbifJCM1254_03680	-4.09398252727093	7.90874764845844e-05	Downregulated
B. thetaiotaomicron	BT_3960	8.70249954949605	7.95648591806486e-05	Upregulated
L. symbiosum	HMPREF9475_04072	-9.54291373086104	8.04175593963013e-05	Downregulated
B. thetaiotaomicron	BT_4242	5.34589403173188	8.04702801483445e-05	Upregulated
L. symbiosum	HMPREF9475_00354	-6.3380867937687	8.04702801483445e-05	Downregulated
L. symbiosum	HMPREF9475_04017	-6.67712041178225	8.0532835247995e-05	Downregulated
L. symbiosum	HMPREF9475_00459	-8.89842303949681	8.05916529329251e-05	Downregulated
L. symbiosum	HMPREF9475_00388	-8.6015065055562	8.22320787001316e-05	Downregulated
B. thetaiotaomicron	BT_p548229	5.09570485906631	8.39187347965504e-05	Upregulated
B. thetaiotaomicron	BT_1337	5.48410945501055	8.62782535295963e-05	Upregulated
L. symbiosum	HMPREF9475_01206	-8.26168361967887	8.64348817812707e-05	Downregulated
B. bifidum	BbifJCM1254_09480	-2.64059175925905	8.89738150088051e-05	Downregulated
L. symbiosum	HMPREF9475_00851	-6.00096278224015	9.10714865443097e-05	Downregulated
E. coli	b0453	2.42234147037379	9.20582499273639e-05	Upregulated
B. thetaiotaomicron	BT_4436	4.12877128411949	9.33127959412991e-05	Upregulated
B. bifidum	BbifJCM1254_09570	-2.05068416733619	9.41291343929683e-05	Downregulated
L. symbiosum	HMPREF9475_02821	-7.6593594403935	9.58747418493278e-05	Downregulated
B. bifidum	BbifJCM1254_04260	-2.19495248816635	9.63266430806221e-05	Downregulated
E. coli	b2135	3.11090616063474	9.66160586474488e-05	Upregulated
B. infantis	Blon_2421	-6.88242042750607	9.68384283318483e-05	Downregulated
L. symbiosum	HMPREF9475_01163	-9.06841884115796	9.80380926056751e-05	Downregulated
L. symbiosum	HMPREF9475_02144	-9.02881303103458	9.82848533811932e-05	Downregulated
B. thetaiotaomicron	BT_1315	5.02354823378617	9.87620305822378e-05	Upregulated
B. thetaiotaomicron	BT_1222	3.0727812733424	9.94849433184289e-05	Upregulated
B. thetaiotaomicron	BT_1834	5.14910297951526	9.9566625958036e-05	Upregulated
E. coli	b4132	-2.23767160480636	9.99261524145092e-05	Downregulated
L. symbiosum	HMPREF9475_00950	-6.50173508547321	0.00010121451323463	Downregulated
L. symbiosum	HMPREF9475_01722	-4.730672507179	0.00010184957967305	Downregulated
B. thetaiotaomicron	BT_3708	3.75588982274534	0.00010184957967305	Upregulated
B. thetaiotaomicron	BT_4240	5.1915381185355	0.000102955143926452	Upregulated
L. symbiosum	HMPREF9475_01046	-8.71959208616583	0.000104888750632231	Downregulated
B. thetaiotaomicron	BT_1357	3.52373355442292	0.0001049271851272	Upregulated
B. thetaiotaomicron	BT_1558	3.9835448840764	0.00010546123424686	Upregulated
B. thetaiotaomicron	BT_1343	5.97170541810424	0.00010546123424686	Upregulated
B. bifidum	BbifJCM1254_11540	-2.0892025049837	0.00010546123424686	Downregulated
B. bifidum	BbifJCM1254_17340	-2.18386883732323	0.00010546123424686	Downregulated
E. coli	b3846	2.68112146817772	0.000108511666981014	Upregulated
B. thetaiotaomicron	BT_0484	3.80732912380208	0.000108511666981014	Upregulated
B. thetaiotaomicron	BT_0301	8.05388843705851	0.000110592175388288	Upregulated
L. symbiosum	HMPREF9475_02374	-8.17828185341596	0.00011150766398371	Downregulated
B. thetaiotaomicron	BT_1353	4.99917056255054	0.000112997354885105	Upregulated
B. thetaiotaomicron	BT_0816	5.02971989832395	0.000114553836293144	Upregulated
L. symbiosum	HMPREF9475_00905	-8.72089454467821	0.000114767526838663	Downregulated
B. thetaiotaomicron	BT_1374	5.15211998537086	0.000115596303841793	Upregulated
L. symbiosum	HMPREF9475_03237	-6.26293091193866	0.000115857382112089	Downregulated
E. coli	b0595	3.7696484885812	0.000117102899950371	Upregulated
B. thetaiotaomicron	BT_4294	10.1199889225306	0.000117515276716015	Upregulated
B. thetaiotaomicron	BT_1160	5.0542822390735	0.000117531059401605	Upregulated
B. thetaiotaomicron	BT_2756	4.38492768490612	0.000117911546520813	Upregulated
L. symbiosum	HMPREF9475_03254	-8.83609230048619	0.000118473629866182	Downregulated
B. thetaiotaomicron	BT_0867	7.19088721822758	0.000120967510124976	Upregulated
L. symbiosum	HMPREF9475_03579	-8.31086366517991	0.000121069704326143	Downregulated
P. acidilactici	HN015_07100	-2.03497709379099	0.000121277390674277	Downregulated
E. coli	b1102	2.3077913608787	0.000123254782231328	Upregulated
L. symbiosum	HMPREF9475_01717	-5.50877893293381	0.000124269083475486	Downregulated
L. symbiosum	HMPREF9475_01625	-6.63749981568613	0.000126854886622543	Downregulated
B. thetaiotaomicron	BT_1486	6.891097170791	0.000128057646768736	Upregulated
B. thetaiotaomicron	BT_2094	6.98513168305585	0.000130406930859044	Upregulated
B. bifidum	BbifJCM1254_15220	-2.42131251599347	0.000130406930859044	Downregulated
B. thetaiotaomicron	BT_3254	5.41103225090043	0.000130406930859044	Upregulated
B. thetaiotaomicron	BT_1340	4.70905490851195	0.000131116694005589	Upregulated
B. thetaiotaomicron	BT_p548228	6.33522546511412	0.000131116694005589	Upregulated
L. symbiosum	HMPREF9475_00696	-7.67470889520306	0.000131129498414497	Downregulated
B. bifidum	BbifJCM1254_01420	-2.37850185830392	0.000131129498414497	Downregulated
L. symbiosum	HMPREF9475_00313	-8.21348652221307	0.000131319224651189	Downregulated
L. symbiosum	HMPREF9475_01571	-8.25176084995668	0.000131319224651189	Downregulated
L. symbiosum	HMPREF9475_01887	-7.58172449139007	0.000131609466132341	Downregulated
B. bifidum	BbifJCM1254_15270	-2.79747879412996	0.000133377430517787	Downregulated
B. thetaiotaomicron	BT_2213	5.67813412702736	0.000134640246303566	Upregulated
B. thetaiotaomicron	BT_0840	5.71481144747407	0.000134640246303566	Upregulated
B. thetaiotaomicron	BT_4538	5.42475575893767	0.000135526314469225	Upregulated
E. coli	b1415	2.66067260591366	0.000135526314469225	Upregulated
E. coli	b3005	3.25074482518423	0.000135526314469225	Upregulated
B. thetaiotaomicron	BT_1354	5.51840623816841	0.000135526314469225	Upregulated
E. coli	b0588	3.90749148941723	0.000135526314469225	Upregulated
L. symbiosum	HMPREF9475_00360	-8.70315303222205	0.00013723948756032	Downregulated
B. thetaiotaomicron	BT_1487	7.35592876972417	0.000139136393927058	Upregulated
E. coli	b1673	-2.08715110935	0.000140117696497226	Downregulated
B. bifidum	BbifJCM1254_07040	-2.03743362052319	0.000140117696497226	Downregulated
L. symbiosum	HMPREF9475_02696	-8.59686156212529	0.000142692685072622	Downregulated
E. coli	b2660	2.28520428514491	0.000142692685072622	Upregulated
B. thetaiotaomicron	BT_0612	4.37878871516404	0.000142692685072622	Upregulated
B. thetaiotaomicron	BT_3003	4.29133831045471	0.000142862536820509	Upregulated
E. coli	b4143	-2.58848753829684	0.00014298730936188	Downregulated
B. thetaiotaomicron	BT_0242	4.25535719299258	0.000143175297247712	Upregulated
L. symbiosum	HMPREF9475_04019	-5.91308015252947	0.000145275708909426	Downregulated
L. symbiosum	HMPREF9475_01220	-8.74226187891006	0.000145275708909426	Downregulated
B. thetaiotaomicron	BT_1183	4.3691030570435	0.000145275708909426	Upregulated
B. thetaiotaomicron	BT_2404	4.16370625733838	0.000145275708909426	Upregulated
B. thetaiotaomicron	BT_1627	4.74573064560219	0.000146903114493855	Upregulated
B. thetaiotaomicron	BT_4431	6.09772659726683	0.000147176023319459	Upregulated
B. thetaiotaomicron	BT_2216	4.86338213844713	0.000148453556205906	Upregulated
B. thetaiotaomicron	BT_0761	5.08667094131831	0.000148853280084073	Upregulated
B. thetaiotaomicron	BT_1690	5.15738913997561	0.000149528426733434	Upregulated
B. thetaiotaomicron	BT_4572	4.39775276238375	0.00015032997293535	Upregulated
B. thetaiotaomicron	BT_4189	5.79199962054254	0.000150912248594043	Upregulated
B. bifidum	BbifJCM1254_01630	-2.60405970567065	0.000150912248594043	Downregulated
B. thetaiotaomicron	BT_0644	3.72693534302413	0.000151548276997836	Upregulated
L. symbiosum	HMPREF9475_00976	-6.70138783494344	0.000152429901332437	Downregulated
B. thetaiotaomicron	BT_4588	4.13860375187546	0.000155052142479855	Upregulated
E. coli	b0583	2.58190241469949	0.000155328711926655	Upregulated
B. thetaiotaomicron	BT_2128	5.16052884044872	0.000155328711926655	Upregulated
B. thetaiotaomicron	BT_3783	5.41671357053156	0.000156779769790377	Upregulated
B. thetaiotaomicron	BT_4404	4.27701083591214	0.000156779769790377	Upregulated
L. symbiosum	HMPREF9475_00681	-8.48964059784145	0.000157189495781426	Downregulated
L. symbiosum	HMPREF9475_01725	-4.46347890589694	0.000157525473552333	Downregulated
B. thetaiotaomicron	BT_2836	4.62383358393244	0.0001577095658201	Upregulated
B. thetaiotaomicron	BT_0722	5.59395273164159	0.000158237891021129	Upregulated
B. thetaiotaomicron	BT_1727	4.25073941577411	0.000160278950569846	Upregulated
B. thetaiotaomicron	BT_3562	4.68755848996932	0.000160510664470662	Upregulated
E. coli	b1745	2.12864480396713	0.000160940370607828	Upregulated
B. thetaiotaomicron	BT_2434	4.08970695617043	0.000161300001513446	Upregulated
B. thetaiotaomicron	BT_1375	3.92619532555562	0.000161971396510733	Upregulated
B. thetaiotaomicron	BT_1918	3.81967210894243	0.0001626884130613	Upregulated
L. symbiosum	HMPREF9475_00339	-5.93121534351822	0.0001626884130613	Downregulated
B. thetaiotaomicron	BT_1624	3.32129464388505	0.0001626884130613	Upregulated
B. thetaiotaomicron	BT_3965	5.6889286704589	0.000163589420319996	Upregulated
B. bifidum	BbifJCM1254_03800	-2.96212496572717	0.000164674581852792	Downregulated
L. symbiosum	HMPREF9475_02965	-8.19536983869607	0.000167061136510903	Downregulated
E. coli	b3918	-2.18069572611816	0.000168517226080995	Downregulated
L. symbiosum	HMPREF9475_00919	-6.44973454760867	0.00016857335425497	Downregulated
L. symbiosum	HMPREF9475_02267	-8.55710153826238	0.000168677643322071	Downregulated
B. bifidum	BbifJCM1254_13560	-4.11022689075473	0.000169302832937065	Downregulated
B. thetaiotaomicron	BT_4407	6.73413411991635	0.000169302832937065	Upregulated
L. symbiosum	HMPREF9475_00525	-5.24354012644595	0.000171765977256603	Downregulated
L. symbiosum	HMPREF9475_01268	-7.96106285023386	0.000172301475645011	Downregulated
