microorganism	locus_tag	log2FoldChange	padj	diffexpr
B. breve	BBBR_1761	-4.32295215037592	2.61133928182143e-07	Downregulated
B. breve	BBBR_0512	-4.14271002057452	2.79669191130283e-07	Downregulated
B. breve	BBBR_0459	-4.71687093338916	3.04595238479427e-07	Downregulated
B. breve	BBBR_1161	-3.80055540022146	3.07218555276471e-07	Downregulated
B. breve	BBBR_1251	-3.84932363863062	3.07641570561868e-07	Downregulated
B. breve	BBBR_1557	-3.98989580402377	3.08927004798563e-07	Downregulated
B. breve	BBBR_1527	-3.30641873604534	3.26494547628669e-07	Downregulated
B. breve	BBBR_0635	-5.41598681177974	3.45777490391746e-07	Downregulated
B. breve	BBBR_0277	-4.85377296159809	3.50524863500215e-07	Downregulated
B. breve	BBBR_0966	-3.2336721734549	3.55184719587095e-07	Downregulated
B. breve	BBBR_1627	-4.34160500743178	3.56052738775473e-07	Downregulated
B. breve	BBBR_1343	-5.51021905717067	3.73593364983228e-07	Downregulated
B. breve	BBBR_0162	-4.46289556324754	3.75362261460917e-07	Downregulated
B. breve	BBBR_0842	-3.89701549486599	3.84292351922993e-07	Downregulated
B. breve	BBBR_0334	-4.11143047366364	3.85209341255524e-07	Downregulated
B. breve	BBBR_1207	-4.42413468782285	3.98010598638376e-07	Downregulated
B. breve	BBBR_1173	-4.83990250132474	4.14177836839397e-07	Downregulated
B. breve	BBBR_1542	-4.38667688304076	4.38692543100461e-07	Downregulated
B. breve	BBBR_0930	-3.3298079962206	4.5872203905683e-07	Downregulated
B. breve	BBBR_1917	-5.00820878461054	4.64318335479042e-07	Downregulated
B. breve	BBBR_0354	-3.0871765664336	4.72528227537559e-07	Downregulated
B. breve	BBBR_1530	-4.04068339251944	5.52591382442426e-07	Downregulated
B. breve	BBBR_1224	-4.29467901548004	5.7795680275913e-07	Downregulated
B. breve	BBBR_1901	-4.68400285885421	5.90345320331915e-07	Downregulated
B. breve	BBBR_1569	-4.23801851706438	6.18905629350559e-07	Downregulated
B. breve	BBBR_0450	-4.74349788216347	6.2081180372305e-07	Downregulated
B. breve	BBBR_0685	-3.02274190837959	6.25216519692953e-07	Downregulated
B. breve	BBBR_1562	-4.31800409858779	6.78490130843357e-07	Downregulated
B. breve	BBBR_1401	-3.58925212672827	6.81654039767415e-07	Downregulated
B. breve	BBBR_0768	-3.79072167920733	7.23965275659461e-07	Downregulated
B. breve	BBBR_0941	-2.9625441056645	7.65687111156062e-07	Downregulated
B. breve	BBBR_1415	-3.72497716987282	7.8410833849277e-07	Downregulated
B. breve	BBBR_1724	-4.21300244901964	8.21390932165818e-07	Downregulated
B. breve	BBBR_0492	-3.66120458369223	8.27278590404149e-07	Downregulated
