microorganism	locus_tag	log2FoldChange	padj	diffexpr
B. infantis	Blon_0781	10.2900480372549	1.20513832675925e-09	Upregulated
B. infantis	Blon_0869	7.94734120891933	1.21662632649274e-09	Upregulated
B. breve	BBBR_1686	3.42146039185146	1.27514401215655e-09	Upregulated
E. coli	b2169	3.82524785681289	1.27514401215655e-09	Upregulated
E. coli	b4469	-2.35530411279042	1.29221094203988e-09	Downregulated
E. coli	b3539	-2.77472350025887	1.30513296645577e-09	Downregulated
B. infantis	Blon_2390	11.9770199115108	1.34470336812335e-09	Upregulated
B. breve	BBBR_0442	3.60295017704984	1.35049476474816e-09	Upregulated
B. infantis	Blon_0129	11.3072642431718	1.41598927412244e-09	Upregulated
B. infantis	Blon_0087	7.68357628845865	1.43562677265361e-09	Upregulated
B. infantis	Blon_0795	10.5587736681061	1.49716086610651e-09	Upregulated
B. breve	BBBR_1548	2.68345036522819	1.50265191367948e-09	Upregulated
B. infantis	Blon_2237	9.00705901259401	1.51551656993794e-09	Upregulated
B. infantis	Blon_1924	8.3062455527647	1.51824373335299e-09	Upregulated
E. coli	b3552	-2.79237872047618	1.55960960283351e-09	Downregulated
B. infantis	Blon_1159	9.68625120262146	1.56204429045262e-09	Upregulated
B. breve	BBBR_1605	3.35399633501065	1.57242979621117e-09	Upregulated
E. coli	b1955	3.64299941700689	1.73262144422571e-09	Upregulated
B. infantis	Blon_1901	10.8375844774179	1.73262144422571e-09	Upregulated
B. infantis	Blon_2232	8.92027315261011	1.74759248811616e-09	Upregulated
E. coli	b1940	-6.07006316426263	1.74784344812379e-09	Downregulated
B. infantis	Blon_1994	12.0051046082319	1.74978483078045e-09	Upregulated
E. coli	b1742	-3.89479602792036	1.81588336926916e-09	Downregulated
B. infantis	Blon_0314	9.84352730848912	1.81821459005766e-09	Upregulated
E. coli	b1086	-2.17727549273794	1.83640719798063e-09	Downregulated
B. infantis	Blon_2199	8.98098391075452	1.84338831647611e-09	Upregulated
E. coli	b2040	-2.13375981784525	1.95129487854201e-09	Downregulated
B. infantis	Blon_2385	13.630905828164	1.97829134452455e-09	Upregulated
B. infantis	Blon_2148	12.2341891493018	2.04445800145568e-09	Upregulated
B. infantis	Blon_0263	10.3222456690458	2.05140911074334e-09	Upregulated
B. infantis	Blon_0701	11.9928501602984	2.227286447621e-09	Upregulated
B. infantis	Blon_1595	10.4579559854645	2.30063870832497e-09	Upregulated
B. infantis	Blon_2460	12.254795677236	2.31061432749815e-09	Upregulated
B. infantis	Blon_1167	10.921424875542	2.32102692449539e-09	Upregulated
B. infantis	Blon_0375	4.89061032105071	2.41695474627038e-09	Upregulated
E. coli	b3627	-2.03551082449886	2.44795587787107e-09	Downregulated
E. coli	b0741	-2.62890982088877	2.45088427509379e-09	Downregulated
E. coli	b3314	-3.79806675605055	2.45443423289967e-09	Downregulated
B. infantis	Blon_2476	8.26371697768795	2.47106330229333e-09	Upregulated
E. coli	b1558	-3.85826273488983	2.47363874935402e-09	Downregulated
B. breve	BBBR_0175	6.30114272323928	2.49279307410761e-09	Upregulated
E. coli	b1081	-5.75968907703927	2.54556540927371e-09	Downregulated
E. coli	b1588	-2.3155876133876	2.54556540927371e-09	Downregulated
E. coli	b1077	-6.76678736875813	2.54556540927371e-09	Downregulated
B. infantis	Blon_2071	11.9756867698883	2.55405109954283e-09	Upregulated
E. coli	b1967	2.60754551831359	2.58582715842894e-09	Upregulated
E. coli	b2746	-2.00208109430006	2.58582715842894e-09	Downregulated
E. coli	b3065	-2.38816638995972	2.66515100913257e-09	Downregulated
B. infantis	Blon_1155	9.78591501808484	2.7287902774591e-09	Upregulated
E. coli	b3741	-2.00749966891177	2.7387078744651e-09	Downregulated
B. infantis	Blon_2223	8.60735415241223	2.74767196901541e-09	Upregulated
B. infantis	Blon_1165	9.41694632147025	2.76579632410039e-09	Upregulated
E. coli	b1921	-4.99521318289672	2.80781882948947e-09	Downregulated
B. infantis	Blon_2226	8.35318912164984	2.84222684998417e-09	Upregulated
E. coli	b2939	-2.83136095325259	2.8737497691611e-09	Downregulated
B. infantis	Blon_2220	9.33473364579255	2.89726316565756e-09	Upregulated
B. infantis	Blon_2012	5.21260824427447	2.98273867526128e-09	Upregulated
E. coli	b2250	-3.11570153553301	3.00917558822255e-09	Downregulated
B. infantis	Blon_2231	9.0742650205519	3.01488617977878e-09	Upregulated
B. infantis	Blon_2213	7.72904450512983	3.08904721171485e-09	Upregulated
B. infantis	Blon_0374	7.19325098536192	3.27062866248919e-09	Upregulated
E. coli	b2148	-3.79070995243223	3.40576897965094e-09	Downregulated
E. coli	b1806	-2.11783273361814	3.54099181742563e-09	Downregulated
B. infantis	Blon_0893	8.06751850410849	3.75331945593946e-09	Upregulated
E. coli	b1566	-4.74915678362789	3.86193126358142e-09	Downregulated
E. coli	b1891	-2.63782618497187	3.87996959206261e-09	Downregulated
B. infantis	Blon_2031	7.87420766731301	3.95152769470337e-09	Upregulated
E. coli	b2765	-2.20553891437537	3.96571127362931e-09	Downregulated
B. infantis	Blon_2294	9.84402520346717	4.13493068485037e-09	Upregulated
E. coli	b1948	-6.10217398834017	4.31360470692587e-09	Downregulated
E. coli	b3151	-2.85414408105303	4.37481254887607e-09	Downregulated
B. infantis	Blon_1645	8.39998921442256	4.39570747584887e-09	Upregulated
B. infantis	Blon_0090	7.97219383563641	4.42898667884359e-09	Upregulated
B. infantis	Blon_0739	8.47854977997565	4.43050659836409e-09	Upregulated
B. infantis	Blon_2038	8.24217425792098	4.43050659836409e-09	Upregulated
B. infantis	Blon_1642	11.0844776760567	4.54478456498475e-09	Upregulated
E. coli	b1630	-2.971372907079	4.59215620633828e-09	Downregulated
E. coli	b1943	-6.25326449771171	4.64505869769091e-09	Downregulated
B. infantis	Blon_0368	9.50072874279043	4.68606851473664e-09	Upregulated
B. infantis	Blon_1056	9.64672510234965	4.77721375798323e-09	Upregulated
E. coli	b2168	3.57327979964935	4.80812664578396e-09	Upregulated
B. breve	BBBR_0308	3.458202855115	4.90790215187162e-09	Upregulated
E. coli	b0833	-2.23714276030448	4.94666042415685e-09	Downregulated
E. coli	b1822	-2.13245189490409	5.02937185104952e-09	Downregulated
B. infantis	Blon_1723	9.2368348386809	5.11672368641885e-09	Upregulated
B. infantis	Blon_2161	10.632106354746	5.2135924521169e-09	Upregulated
E. coli	b1043	-5.9177424896441	5.39496818959079e-09	Downregulated
B. breve	BBBR_0240	3.07904284305739	5.39496818959079e-09	Upregulated
B. infantis	Blon_2482	7.55939042833017	5.53518607053223e-09	Upregulated
E. coli	b0526	-2.00003993919753	5.54263404891122e-09	Downregulated
B. infantis	Blon_0848	10.3506613568382	5.67796066040559e-09	Upregulated
B. infantis	Blon_1958	10.8155861651254	5.83606109945599e-09	Upregulated
B. infantis	Blon_2448	6.29295007406231	6.05190280059554e-09	Upregulated
B. infantis	Blon_0731	7.82572834848727	6.25634379739209e-09	Upregulated
E. coli	b0685	-2.77720353503939	6.47659880324872e-09	Downregulated
B. infantis	Blon_0303	8.02768622959995	6.52487352125598e-09	Upregulated
B. infantis	Blon_0353	12.1557160500217	6.73336268535602e-09	Upregulated
B. infantis	Blon_1925	10.8997344580307	6.83946802667652e-09	Upregulated
E. coli	b1126	-2.56789695187781	6.9470723522082e-09	Downregulated
E. coli	b2032	-2.33080856987683	6.9470723522082e-09	Downregulated
E. coli	b1683	3.35141337831595	6.9470723522082e-09	Upregulated
B. infantis	Blon_0693	9.42627754809122	7.16939796451646e-09	Upregulated
E. coli	b4226	-2.68345263344745	7.18779206345556e-09	Downregulated
B. infantis	Blon_0613	7.29914582390167	7.32566641932764e-09	Upregulated
E. coli	b3190	-2.1068878272185	7.36602142711538e-09	Downregulated
E. coli	b3637	-2.06201182996155	7.50078344935688e-09	Downregulated
B. infantis	Blon_1058	8.46035794984033	7.79994156407366e-09	Upregulated
B. infantis	Blon_0646	10.2917644775633	7.94750943082689e-09	Upregulated
B. infantis	Blon_2212	7.89568448269353	8.21028455978858e-09	Upregulated
B. infantis	Blon_2354	11.5703348377254	8.36735534514209e-09	Upregulated
B. infantis	Blon_0595	7.92861079423967	8.37296292897622e-09	Upregulated
E. coli	b0727	-2.31934320148718	9.19383362350984e-09	Downregulated
B. infantis	Blon_0542	12.1375109478433	9.2597140164781e-09	Upregulated
B. infantis	Blon_1574	8.15445368879888	9.3654739988834e-09	Upregulated
E. coli	b1079	-6.77050704287386	9.99264599343863e-09	Downregulated
B. infantis	Blon_1154	8.83693388210507	1.00015499604047e-08	Upregulated
E. coli	b1809	-2.11669079779497	1.0112199036392e-08	Downregulated
E. coli	b2945	-2.23406407730772	1.02352676239986e-08	Downregulated
E. coli	b1475	-3.07650732116553	1.02962345367658e-08	Downregulated
B. infantis	Blon_0846	9.99371648321069	1.03119793331793e-08	Upregulated
E. coli	b1074	-7.34966446396295	1.0583430024118e-08	Downregulated
B. infantis	Blon_0617	6.74087374234335	1.06090348928301e-08	Upregulated
B. infantis	Blon_0124	8.08566343973696	1.07024299574797e-08	Upregulated
E. coli	b1944	-6.06053592782567	1.07024299574797e-08	Downregulated
