exp,parameter,value
bbre,Y_XCom_SNeu5Ac,74.9960412037863
bbre,Y_XCom_SNeu5Ac,74.9949846775926
bbre,Y_XCom_SNeu5Ac,74.9999706350706
bbre,Y_XCom_SNeu5Ac,74.9999999826764
bbre,Y_XCom_SNeu5Ac,74.9999999921269
bbre,Y_XCom_SNeu5Ac,74.9999999854848
bbre,Y_XCom_SFucose,1.78660380242339
bbre,Y_XCom_SFucose,1.72447835711654
bbre,Y_XCom_SFucose,1.77606940818618
bbre,Y_XCom_SFucose,1.7241641796448
bbre,Y_XCom_SFucose,1.72757576188297
bbre,Y_XCom_SFucose,1.69825932889523
bbre,Y_XCom_SFucose,1.73520700161261
bbre,Y_XCom_SFucose,1.72447835711654
bbre,Y_XCom_SFucose,1.76703804707073
bbre,Y_XCom_SFucose,1.75939833857977
bbre,K_SLNT,26.3452928975478
bbre,K_SLNT,74.1169882251861
bbre,K_SLNT,74.9517185959136
bbre,K_SLNT,14.6979301446125
bbre,K_SLNT,73.3362225522496
bbre,K_SLNT,11.3058923427778
bbre,K_SLNT,17.6489582242844
bbre,K_SLNT,74.1169882251861
bbre,K_SLNT,13.6876905587112
bbre,K_SLNT,46.8466849376282
bbre,K_S2FL,54.3065307899336
bbre,K_S2FL,67.3933929406364
bbre,K_S2FL,17.2170924211183
bbre,K_S2FL,55.6739566897149
bbre,K_S2FL,12.0318893226697
bbre,K_S2FL,74.6833173797492
bbre,K_S2FL,67.1063820452883
bbre,K_S2FL,67.3933929406364
bbre,K_S2FL,75
bbre,K_S2FL,18.2109573383126
bbre,K_S3SL,75
bbre,K_S3SL,10.2166042184324
bbre,K_S3SL,75
bbre,K_S3SL,74.9631379181672
bbre,K_S3SL,74.9366592605816
bbre,K_S3SL,75
bbre,K_S3SL,75
bbre,K_S3SL,10.2166042184324
bbre,K_S3SL,75
bbre,K_S3SL,75
bbre,K_SLactose,3.64966699189696
bbre,K_SLactose,4.39111004459197
bbre,K_SLactose,4.91209955644002
bbre,K_SLactose,5.61595415838203
bbre,K_SLactose,7.22291092996188
bbre,K_SLactose,6.31767290574363
bbre,K_SLactose,4.49281601458021
bbre,K_SLactose,4.39111004459197
bbre,K_SLactose,5.1589827218887
bbre,K_SLactose,5.36776194093039
bbre,K_SGalactose,30.842495342446
bbre,K_SGalactose,36.5487151924796
bbre,K_SGalactose,63.6394933906324
bbre,K_SGalactose,74.9999999853523
bbre,K_SGalactose,4.50560815309873
bbre,K_SGalactose,74.4908487322202
bbre,K_SGalactose,59.0381022823849
bbre,K_SGalactose,36.5487151924796
bbre,K_SGalactose,58.0220280470973
bbre,K_SGalactose,35.5154967701585
bbre,K_SGlucose,75
bbre,K_SGlucose,35.5017966050041
bbre,K_SGlucose,13.421409569687
bbre,K_SGlucose,12.5861317533342
bbre,K_SGlucose,19.1351228788971
bbre,K_SGlucose,75
bbre,K_SGlucose,7.26634017883526
bbre,K_SGlucose,35.5017966050041
bbre,K_SGlucose,10.8307450150076
bbre,K_SGlucose,15.6112056275123
bbre,K_SNeu5Ac,44.9145935086481
bbre,K_SNeu5Ac,36.3739414604368
bbre,K_SNeu5Ac,43.0598486823007
bbre,K_SNeu5Ac,53.3443110095569
bbre,K_SNeu5Ac,40.8462046617854
bbre,K_SNeu5Ac,74.9934758647552
bbre,K_SNeu5Ac,44.126803327906
bbre,K_SNeu5Ac,36.3739414604368
bbre,K_SNeu5Ac,48.708529606851
bbre,K_SNeu5Ac,69.5269864288612
bbre,K_SFucose,7.35195615045452
bbre,K_SFucose,7.10444545038302
bbre,K_SFucose,6.47739910935421
bbre,K_SFucose,4.91275819366342
bbre,K_SFucose,5.27036890397787
bbre,K_SFucose,3.97854345552922
bbre,K_SFucose,6.23164259311668
bbre,K_SFucose,7.10444545038302
bbre,K_SFucose,5.62835275261452
bbre,K_SFucose,4.7525332641814
