exp,parameter,value
bthe,K_SNeu5Ac,27.3280653816355
bthe,K_SNeu5Ac,32.1373330925875
bthe,K_SNeu5Ac,24.8397369571361
bthe,K_SNeu5Ac,52.0695643252731
bthe,K_SNeu5Ac,23.0332540390732
bthe,K_SNeu5Ac,24.7897409962824
bthe,K_SNeu5Ac,41.2012821266398
bthe,K_SFucose,3.77654790453562
bthe,K_SFucose,2.99729304369904
bthe,K_SFucose,4.49077231693757
bthe,K_SFucose,2.85513795186093
bthe,K_SFucose,3.941169667805
bthe,K_SFucose,3.14943917422526
bthe,K_SFucose,1.56919441147185
bthe,K_SFucose,2.62926667243699
bthe,K_SFucose,2.6390765878792
bthe,K_SFucose,2.8893419420334
